concept id	name	element file id
FMA5022	muscle organ	FJ1583
FMA5022	muscle organ	FJ1584
FMA5022	muscle organ	FJ1585
FMA5022	muscle organ	FJ1586
FMA5022	muscle organ	FJ1587
FMA5022	muscle organ	FJ1588
FMA5022	muscle organ	FJ1589
FMA5022	muscle organ	FJ1590
FMA5022	muscle organ	FJ1591
FMA5022	muscle organ	FJ1592
FMA5022	muscle organ	FJ1593
FMA5022	muscle organ	FJ1594
FMA5022	muscle organ	FJ1595
FMA5022	muscle organ	FJ1596
FMA5022	muscle organ	FJ1597
FMA5022	muscle organ	FJ1598
FMA5022	muscle organ	FJ1599
FMA5022	muscle organ	FJ2542
FMA5022	muscle organ	FJ2543
FMA5022	muscle organ	FJ2547
FMA5022	muscle organ	FJ2548
FMA5022	muscle organ	FJ2738
FMA5022	muscle organ	FJ2739
FMA5022	muscle organ	FJ2740
FMA5022	muscle organ	FJ2741
FMA5022	muscle organ	FJ2742
FMA5022	muscle organ	FJ2743
FMA5022	muscle organ	FJ2745
FMA5022	muscle organ	FJ2746
FMA5022	muscle organ	FJ2747
FMA5022	muscle organ	FJ2748
FMA5022	muscle organ	FJ2750
FMA5022	muscle organ	FJ2751
FMA5022	muscle organ	FJ2752
FMA5022	muscle organ	FJ2753
FMA5022	muscle organ	FJ2754
FMA5022	muscle organ	FJ2755
FMA5022	muscle organ	FJ2757
FMA5022	muscle organ	FJ2758
FMA5022	muscle organ	FJ2759
FMA5022	muscle organ	FJ2760
FMA5022	muscle organ	FJ2762
FMA5022	muscle organ	FJ2778
FMA5022	muscle organ	FJ2780
FMA5022	muscle organ	FJ2782
FMA5022	muscle organ	FJ2784
FMA5022	muscle organ	FJ2785
FMA5022	muscle organ	FJ2788
FMA5022	muscle organ	FJ2796
FMA5022	muscle organ	FJ2798
FMA5022	muscle organ	FJ2800
FMA5022	muscle organ	FJ2802
FMA5022	muscle organ	FJ2803
FMA5022	muscle organ	FJ2806
FMA5022	muscle organ	FJ2809
FMA5022	muscle organ	FJ3131
FMA5039	right costocervical trunk	FJ2276
FMA5041	right second posterior intercostal artery	FJ1950
FMA5042	right superior intercostal artery	FJ1935
FMA5865	cranial nerve	FJ1330
FMA5865	cranial nerve	FJ1381
FMA5884	ganglion	FJ1288
FMA5884	ganglion	FJ1339
FMA5889	autonomic ganglion	FJ1288
FMA5889	autonomic ganglion	FJ1339
FMA5894	parasympathetic ganglion	FJ1288
FMA5894	parasympathetic ganglion	FJ1339
FMA5895	cranial parasympathetic ganglion	FJ1288
FMA5895	cranial parasympathetic ganglion	FJ1339
FMA5897	anatomical space	FJ1301
FMA5897	anatomical space	FJ1352
FMA5897	anatomical space	FJ1752
FMA5897	anatomical space	FJ1763
FMA5897	anatomical space	FJ1811
FMA5897	anatomical space	FJ2422
FMA5897	anatomical space	FJ2423
FMA5897	anatomical space	FJ2424
FMA5897	anatomical space	FJ2425
FMA5898	anatomical junction	FJ1448
FMA5898	anatomical junction	FJ2227
FMA5898	anatomical junction	FJ2229
FMA5898	anatomical junction	FJ2248
FMA5898	anatomical junction	FJ2249
FMA5898	anatomical junction	FJ2279
FMA5898	anatomical junction	FJ2281
FMA5898	anatomical junction	FJ2300
FMA5898	anatomical junction	FJ2301
FMA5898	anatomical junction	FJ2599
FMA5913	nerve trunk	FJ1313
FMA5913	nerve trunk	FJ1364
FMA5913	nerve trunk	FJ1771
FMA5913	nerve trunk	FJ1772
FMA5913	nerve trunk	FJ1773
FMA5913	nerve trunk	FJ1818
FMA5913	nerve trunk	FJ1819
FMA5913	nerve trunk	FJ1820
FMA6964	ciliary ganglion	FJ1288
FMA6964	ciliary ganglion	FJ1339
FMA7037	branch of ciliary ganglion	FJ1319
FMA7037	branch of ciliary ganglion	FJ1370
FMA7041	short ciliary nerve	FJ1319
FMA7041	short ciliary nerve	FJ1370
FMA7131	esophagus	FJ2563
FMA7145	membrane organ	FJ1324
FMA7145	membrane organ	FJ1328
FMA7145	membrane organ	FJ1375
FMA7145	membrane organ	FJ1379
FMA7145	membrane organ	FJ1392
FMA7145	membrane organ	FJ1392M
FMA7145	membrane organ	FJ1476
FMA7145	membrane organ	FJ1476M
FMA7145	membrane organ	FJ2786
FMA7145	membrane organ	FJ2804
FMA7146	organ component gland	FJ3137
FMA7146	organ component gland	FJ3143
FMA7148	stomach	FJ2564
FMA7163	skin	FJ2810
FMA7196	spleen	FJ2561
FMA7198	pancreas	FJ1895
FMA7202	gallbladder	FJ2817
FMA7203	kidney	FJ3145
FMA7203	kidney	FJ3147
FMA7204	right kidney	FJ3147
FMA7205	left kidney	FJ3145
FMA7206	duodenum	FJ2573
FMA7210	testis	FJ3138
FMA7210	testis	FJ3142
FMA7211	right testis	FJ3142
FMA7212	left testis	FJ3138
FMA7232	cusp of cardiac valve	FJ2417
FMA7232	cusp of cardiac valve	FJ2426
FMA7232	cusp of cardiac valve	FJ2427
FMA7232	cusp of cardiac valve	FJ2431
FMA7232	cusp of cardiac valve	FJ2434
FMA7232	cusp of cardiac valve	FJ2435
FMA7237	leaflet of tricuspid valve	FJ2421
FMA7237	leaflet of tricuspid valve	FJ2433
FMA7237	leaflet of tricuspid valve	FJ2436
FMA7238	anterior leaflet of tricuspid valve	FJ2421
FMA7239	posterior leaflet of tricuspid valve	FJ2433
FMA7240	septal leaflet of tricuspid valve	FJ2436
FMA7241	leaflet of mitral valve	FJ2420
FMA7241	leaflet of mitral valve	FJ2432
FMA7242	anterior leaflet of mitral valve	FJ2420
FMA7243	posterior leaflet of mitral valve	FJ2432
FMA7247	left anterior cusp of pulmonary valve	FJ2417
FMA7248	cusp of pulmonary valve	FJ2417
FMA7248	cusp of pulmonary valve	FJ2427
FMA7248	cusp of pulmonary valve	FJ2434
FMA7249	right anterior cusp of pulmonary valve	FJ2434
FMA7250	posterior cusp of pulmonary valve	FJ2427
FMA7251	cusp of aortic valve	FJ2426
FMA7251	cusp of aortic valve	FJ2431
FMA7251	cusp of aortic valve	FJ2435
FMA7252	right posterior cusp of aortic valve	FJ2431
FMA7253	anterior cusp of aortic valve	FJ2435
FMA7254	left posterior cusp of aortic valve	FJ2426
FMA7260	anterior papillary muscle of right ventricle	FJ2419
FMA7261	posterior papillary muscle of right ventricle	FJ2430
FMA7262	septal papillary muscle of right ventricle	FJ2437
FMA7264	lateral papillary muscle of left ventricle	FJ2429
FMA7265	anterolateral head of lateral papillary muscle of left ventricle	FJ2418
FMA7394	trachea	FJ2541
FMA7396	left main bronchus	FJ2450
FMA7405	main bronchus	FJ2450
FMA7409	bronchus	FJ2450
FMA7409	bronchus	FJ2539
FMA7474	long bone	FJ3179
FMA7474	long bone	FJ3180
FMA7474	long bone	FJ3181
FMA7474	long bone	FJ3182
FMA7474	long bone	FJ3183
FMA7474	long bone	FJ3184
FMA7474	long bone	FJ3185
FMA7474	long bone	FJ3186
FMA7474	long bone	FJ3187
FMA7474	long bone	FJ3188
FMA7474	long bone	FJ3189
FMA7474	long bone	FJ3190
FMA7474	long bone	FJ3191
FMA7474	long bone	FJ3192
FMA7474	long bone	FJ3193
FMA7474	long bone	FJ3194
FMA7474	long bone	FJ3195
FMA7474	long bone	FJ3196
FMA7474	long bone	FJ3197
FMA7474	long bone	FJ3198
FMA7474	long bone	FJ3225
FMA7474	long bone	FJ3226
FMA7474	long bone	FJ3227
FMA7474	long bone	FJ3228
FMA7474	long bone	FJ3229
FMA7474	long bone	FJ3230
FMA7474	long bone	FJ3231
FMA7474	long bone	FJ3232
FMA7474	long bone	FJ3233
FMA7474	long bone	FJ3234
FMA7474	long bone	FJ3235
FMA7474	long bone	FJ3236
FMA7474	long bone	FJ3237
FMA7474	long bone	FJ3240
FMA7474	long bone	FJ3241
FMA7474	long bone	FJ3243
FMA7474	long bone	FJ3244
FMA7474	long bone	FJ3246
FMA7474	long bone	FJ3247
FMA7474	long bone	FJ3249
FMA7474	long bone	FJ3250
FMA7474	long bone	FJ3252
FMA7474	long bone	FJ3253
FMA7474	long bone	FJ3259
FMA7474	long bone	FJ3260
FMA7474	long bone	FJ3262
FMA7474	long bone	FJ3277
FMA7474	long bone	FJ3282
FMA7474	long bone	FJ3286
FMA7474	long bone	FJ3291
FMA7474	long bone	FJ3292
FMA7474	long bone	FJ3293
FMA7474	long bone	FJ3294
FMA7474	long bone	FJ3295
FMA7474	long bone	FJ3296
FMA7474	long bone	FJ3297
FMA7474	long bone	FJ3298
FMA7474	long bone	FJ3299
FMA7474	long bone	FJ3300
FMA7474	long bone	FJ3301
FMA7474	long bone	FJ3302
FMA7474	long bone	FJ3303
FMA7474	long bone	FJ3304
FMA7474	long bone	FJ3305
FMA7474	long bone	FJ3306
FMA7474	long bone	FJ3310
FMA7474	long bone	FJ3311
FMA7474	long bone	FJ3312
FMA7474	long bone	FJ3313
FMA7474	long bone	FJ3314
FMA7474	long bone	FJ3315
FMA7474	long bone	FJ3316
FMA7474	long bone	FJ3317
FMA7474	long bone	FJ3318
FMA7474	long bone	FJ3319
FMA7474	long bone	FJ3320
FMA7474	long bone	FJ3321
FMA7474	long bone	FJ3322
FMA7474	long bone	FJ3323
FMA7474	long bone	FJ3324
FMA7474	long bone	FJ3325
FMA7474	long bone	FJ3326
FMA7474	long bone	FJ3327
FMA7474	long bone	FJ3328
FMA7474	long bone	FJ3329
FMA7474	long bone	FJ3330
FMA7474	long bone	FJ3331
FMA7474	long bone	FJ3332
FMA7474	long bone	FJ3334
FMA7474	long bone	FJ3336
FMA7474	long bone	FJ3338
FMA7474	long bone	FJ3340
FMA7474	long bone	FJ3342
FMA7474	long bone	FJ3344
FMA7474	long bone	FJ3346
FMA7474	long bone	FJ3347
FMA7474	long bone	FJ3348
FMA7474	long bone	FJ3349
FMA7474	long bone	FJ3350
FMA7474	long bone	FJ3351
FMA7474	long bone	FJ3352
FMA7474	long bone	FJ3353
FMA7474	long bone	FJ3354
FMA7474	long bone	FJ3355
FMA7474	long bone	FJ3356
FMA7474	long bone	FJ3357
FMA7474	long bone	FJ3358
FMA7474	long bone	FJ3359
FMA7474	long bone	FJ3362
FMA7474	long bone	FJ3365
FMA7474	long bone	FJ3366
FMA7474	long bone	FJ3368
FMA7474	long bone	FJ3387
FMA7474	long bone	FJ3391
FMA7475	short bone	FJ3256
FMA7475	short bone	FJ3257
FMA7475	short bone	FJ3258
FMA7475	short bone	FJ3261
FMA7475	short bone	FJ3264
FMA7475	short bone	FJ3266
FMA7475	short bone	FJ3267
FMA7475	short bone	FJ3268
FMA7475	short bone	FJ3270
FMA7475	short bone	FJ3271
FMA7475	short bone	FJ3275
FMA7475	short bone	FJ3276
FMA7475	short bone	FJ3278
FMA7475	short bone	FJ3280
FMA7475	short bone	FJ3283
FMA7475	short bone	FJ3284
FMA7475	short bone	FJ3285
FMA7475	short bone	FJ3307
FMA7475	short bone	FJ3308
FMA7475	short bone	FJ3360
FMA7475	short bone	FJ3361
FMA7475	short bone	FJ3364
FMA7475	short bone	FJ3367
FMA7475	short bone	FJ3370
FMA7475	short bone	FJ3372
FMA7475	short bone	FJ3373
FMA7475	short bone	FJ3374
FMA7475	short bone	FJ3376
FMA7475	short bone	FJ3377
FMA7475	short bone	FJ3381
FMA7475	short bone	FJ3382
FMA7475	short bone	FJ3383
FMA7475	short bone	FJ3385
FMA7475	short bone	FJ3388
FMA7475	short bone	FJ3389
FMA7475	short bone	FJ3390
FMA7476	flat bone	FJ3152
FMA7476	flat bone	FJ3200
FMA7476	flat bone	FJ3272
FMA7476	flat bone	FJ3274
FMA7476	flat bone	FJ3279
FMA7476	flat bone	FJ3288
FMA7476	flat bone	FJ3309
FMA7476	flat bone	FJ3378
FMA7476	flat bone	FJ3380
FMA7476	flat bone	FJ3384
FMA7477	irregular bone	FJ2772
FMA7477	irregular bone	FJ3154
FMA7477	irregular bone	FJ3155
FMA7477	irregular bone	FJ3156
FMA7477	irregular bone	FJ3157
FMA7477	irregular bone	FJ3158
FMA7477	irregular bone	FJ3159
FMA7477	irregular bone	FJ3160
FMA7477	irregular bone	FJ3161
FMA7477	irregular bone	FJ3162
FMA7477	irregular bone	FJ3163
FMA7477	irregular bone	FJ3164
FMA7477	irregular bone	FJ3165
FMA7477	irregular bone	FJ3166
FMA7477	irregular bone	FJ3167
FMA7477	irregular bone	FJ3168
FMA7477	irregular bone	FJ3169
FMA7477	irregular bone	FJ3170
FMA7477	irregular bone	FJ3171
FMA7477	irregular bone	FJ3172
FMA7477	irregular bone	FJ3173
FMA7477	irregular bone	FJ3174
FMA7477	irregular bone	FJ3175
FMA7477	irregular bone	FJ3176
FMA7477	irregular bone	FJ3177
FMA7477	irregular bone	FJ3199
FMA7477	irregular bone	FJ3201
FMA7477	irregular bone	FJ3263
FMA7477	irregular bone	FJ3265
FMA7477	irregular bone	FJ3269
FMA7477	irregular bone	FJ3273
FMA7477	irregular bone	FJ3281
FMA7477	irregular bone	FJ3287
FMA7477	irregular bone	FJ3289
FMA7477	irregular bone	FJ3369
FMA7477	irregular bone	FJ3371
FMA7477	irregular bone	FJ3375
FMA7477	irregular bone	FJ3379
FMA7477	irregular bone	FJ3386
FMA7477	irregular bone	FJ3392
FMA7477	irregular bone	FJ3393
FMA7477	irregular bone	FJ3394
FMA7477	irregular bone	FJ3395
FMA7478	pneumatized bone	FJ3199
FMA7478	pneumatized bone	FJ3269
FMA7478	pneumatized bone	FJ3281
FMA7478	pneumatized bone	FJ3375
FMA7478	pneumatized bone	FJ3386
FMA7478	pneumatized bone	FJ3394
FMA7486	manubrium	FJ3290
FMA7487	body of sternum	FJ3178
FMA7488	xiphoid process	FJ3153
FMA7538	cartilage organ component	FJ3239
FMA7538	cartilage organ component	FJ3242
FMA7538	cartilage organ component	FJ3245
FMA7538	cartilage organ component	FJ3248
FMA7538	cartilage organ component	FJ3251
FMA7538	cartilage organ component	FJ3254
FMA7538	cartilage organ component	FJ3255
FMA7538	cartilage organ component	FJ3333
FMA7538	cartilage organ component	FJ3335
FMA7538	cartilage organ component	FJ3337
FMA7538	cartilage organ component	FJ3339
FMA7538	cartilage organ component	FJ3341
FMA7538	cartilage organ component	FJ3343
FMA7538	cartilage organ component	FJ3345
FMA7574	rib	FJ3225
FMA7574	rib	FJ3226
FMA7574	rib	FJ3227
FMA7574	rib	FJ3228
FMA7574	rib	FJ3229
FMA7574	rib	FJ3230
FMA7574	rib	FJ3231
FMA7574	rib	FJ3232
FMA7574	rib	FJ3233
FMA7574	rib	FJ3234
FMA7574	rib	FJ3235
FMA7574	rib	FJ3236
FMA7574	rib	FJ3330
FMA7574	rib	FJ3331
FMA7574	rib	FJ3332
FMA7574	rib	FJ3334
FMA7574	rib	FJ3336
FMA7574	rib	FJ3338
FMA7574	rib	FJ3340
FMA7574	rib	FJ3342
FMA7574	rib	FJ3344
FMA7574	rib	FJ3346
FMA7574	rib	FJ3347
FMA7574	rib	FJ3348
FMA7591	costal cartilage	FJ3239
FMA7591	costal cartilage	FJ3242
FMA7591	costal cartilage	FJ3245
FMA7591	costal cartilage	FJ3248
FMA7591	costal cartilage	FJ3251
FMA7591	costal cartilage	FJ3254
FMA7591	costal cartilage	FJ3255
FMA7591	costal cartilage	FJ3333
FMA7591	costal cartilage	FJ3335
FMA7591	costal cartilage	FJ3337
FMA7591	costal cartilage	FJ3339
FMA7591	costal cartilage	FJ3341
FMA7591	costal cartilage	FJ3343
FMA7591	costal cartilage	FJ3345
FMA7592	true rib	FJ3228
FMA7592	true rib	FJ3229
FMA7592	true rib	FJ3230
FMA7592	true rib	FJ3231
FMA7592	true rib	FJ3232
FMA7592	true rib	FJ3233
FMA7592	true rib	FJ3234
FMA7592	true rib	FJ3334
FMA7592	true rib	FJ3336
FMA7592	true rib	FJ3338
FMA7592	true rib	FJ3340
FMA7592	true rib	FJ3342
FMA7592	true rib	FJ3344
FMA7592	true rib	FJ3346
FMA7593	typical rib	FJ3230
FMA7593	typical rib	FJ3231
FMA7593	typical rib	FJ3232
FMA7593	typical rib	FJ3233
FMA7593	typical rib	FJ3234
FMA7593	typical rib	FJ3338
FMA7593	typical rib	FJ3340
FMA7593	typical rib	FJ3342
FMA7593	typical rib	FJ3344
FMA7593	typical rib	FJ3346
FMA7594	false rib	FJ3225
FMA7594	false rib	FJ3226
FMA7594	false rib	FJ3227
FMA7594	false rib	FJ3235
FMA7594	false rib	FJ3236
FMA7594	false rib	FJ3330
FMA7594	false rib	FJ3331
FMA7594	false rib	FJ3332
FMA7594	false rib	FJ3347
FMA7594	false rib	FJ3348
FMA7595	floating rib	FJ3226
FMA7595	floating rib	FJ3227
FMA7595	floating rib	FJ3331
FMA7595	floating rib	FJ3332
FMA7596	atypical rib	FJ3228
FMA7596	atypical rib	FJ3229
FMA7596	atypical rib	FJ3334
FMA7596	atypical rib	FJ3336
FMA7597	first rib	FJ3228
FMA7597	first rib	FJ3334
FMA7603	first costal cartilage	FJ3239
FMA7603	first costal cartilage	FJ3333
FMA7620	second rib	FJ3229
FMA7620	second rib	FJ3336
FMA7638	third rib	FJ3230
FMA7638	third rib	FJ3338
FMA7646	retinaculum	FJ1471
FMA7646	retinaculum	FJ1471M
FMA7703	second costal cartilage	FJ3242
FMA7703	second costal cartilage	FJ3335
FMA7741	third costal cartilage	FJ3245
FMA7741	third costal cartilage	FJ3337
FMA7749	fourth rib	FJ3231
FMA7749	fourth rib	FJ3340
FMA7768	fourth costal cartilage	FJ3248
FMA7768	fourth costal cartilage	FJ3339
FMA7776	fifth rib	FJ3232
FMA7776	fifth rib	FJ3342
FMA7795	fifth costal cartilage	FJ3251
FMA7795	fifth costal cartilage	FJ3341
FMA7822	sixth costal cartilage	FJ3254
FMA7822	sixth costal cartilage	FJ3343
FMA7830	seventh rib	FJ3234
FMA7830	seventh rib	FJ3346
FMA7849	seventh costal cartilage	FJ3255
FMA7849	seventh costal cartilage	FJ3345
FMA7857	right first rib	FJ3334
FMA7875	right first costal cartilage	FJ3333
FMA7882	right second rib	FJ3336
FMA7886	right second costal cartilage	FJ3335
FMA7909	right third rib	FJ3338
FMA7913	right third costal cartilage	FJ3337
FMA7957	right fourth rib	FJ3340
FMA7976	right fourth costal cartilage	FJ3339
FMA7987	left first rib	FJ3228
FMA8005	left first costal cartilage	FJ3239
FMA8012	left second rib	FJ3229
FMA8031	left second costal cartilage	FJ3242
FMA8039	left third rib	FJ3230
FMA8058	left third costal cartilage	FJ3245
FMA8066	right fifth rib	FJ3342
FMA8070	right fifth costal cartilage	FJ3341
FMA8093	left fifth rib	FJ3232
FMA8112	left fifth costal cartilage	FJ3251
FMA8120	eighth rib	FJ3235
FMA8120	eighth rib	FJ3347
FMA8147	sixth rib	FJ3233
FMA8147	sixth rib	FJ3344
FMA8148	left fourth rib	FJ3231
FMA8167	left fourth costal cartilage	FJ3248
FMA8175	right sixth rib	FJ3344
FMA8194	right sixth costal cartilage	FJ3343
FMA8202	left sixth rib	FJ3233
FMA8221	left sixth costal cartilage	FJ3254
FMA8229	right seventh rib	FJ3346
FMA8248	right seventh costal cartilage	FJ3345
FMA8256	left seventh rib	FJ3234
FMA8275	left seventh costal cartilage	FJ3255
FMA8283	right eighth rib	FJ3347
FMA8310	left eighth rib	FJ3235
FMA8337	ninth rib	FJ3236
FMA8337	ninth rib	FJ3348
FMA8364	right ninth rib	FJ3348
FMA8391	left ninth rib	FJ3236
FMA8418	tenth rib	FJ3225
FMA8418	tenth rib	FJ3330
FMA8445	right tenth rib	FJ3330
FMA8472	left tenth rib	FJ3225
FMA8499	eleventh rib	FJ3226
FMA8499	eleventh rib	FJ3331
FMA8515	twelfth rib	FJ3227
FMA8515	twelfth rib	FJ3332
FMA8531	right eleventh rib	FJ3331
FMA8532	left eleventh rib	FJ3226
FMA8533	right twelfth rib	FJ3332
FMA8534	left twelfth rib	FJ3227
FMA8612	pulmonary trunk	FJ2966
FMA8615	pulmonary arterial trunk	FJ2966
FMA8620	right anterior segmental artery	FJ2041
FMA8620	right anterior segmental artery	FJ2044
FMA8634	left apical segmental artery	FJ2915
FMA8634	left apical segmental artery	FJ2916
FMA8634	left apical segmental artery	FJ2917
FMA8634	left apical segmental artery	FJ2918
FMA8635	left posterior segmental artery	FJ2911
FMA8635	left posterior segmental artery	FJ2912
FMA8635	left posterior segmental artery	FJ2913
FMA8639	superior lingular artery	FJ2898
FMA8639	superior lingular artery	FJ2899
FMA8639	superior lingular artery	FJ2900
FMA8639	superior lingular artery	FJ2901
FMA8640	inferior lingular artery	FJ2896
FMA8640	inferior lingular artery	FJ2897
FMA8642	left superior segmental artery	FJ2888
FMA8642	left superior segmental artery	FJ2889
FMA8642	left superior segmental artery	FJ2890
FMA8642	left superior segmental artery	FJ2891
FMA8642	left superior segmental artery	FJ2893
FMA8642	left superior segmental artery	FJ2894
FMA8642	left superior segmental artery	FJ2895
FMA8644	left medial basal segmental artery	FJ2884
FMA8644	left medial basal segmental artery	FJ2885
FMA8645	left anterior basal segmental artery	FJ2883
FMA8645	left anterior basal segmental artery	FJ2886
FMA8645	left anterior basal segmental artery	FJ2887
FMA8646	left lateral basal segmental artery	FJ2882
FMA8646	left lateral basal segmental artery	FJ2921
FMA8646	left lateral basal segmental artery	FJ2922
FMA8646	left lateral basal segmental artery	FJ2923
FMA8647	left posterior basal segmental artery	FJ2881
FMA8647	left posterior basal segmental artery	FJ2892
FMA8647	left posterior basal segmental artery	FJ2903
FMA8647	left posterior basal segmental artery	FJ2914
FMA8647	left posterior basal segmental artery	FJ2919
FMA8647	left posterior basal segmental artery	FJ2920
FMA8648	trunk of pulmonary vein	FJ3031
FMA8662	right anterior segmental vein	FJ3028
FMA8662	right anterior segmental vein	FJ3029
FMA8663	right posterior segmental vein	FJ3022
FMA8663	right posterior segmental vein	FJ3023
FMA8663	right posterior segmental vein	FJ3024
FMA8663	right posterior segmental vein	FJ3025
FMA8663	right posterior segmental vein	FJ3026
FMA8663	right posterior segmental vein	FJ3069
FMA8663	right posterior segmental vein	FJ3070
FMA8667	left anterior segmental vein	FJ2930
FMA8667	left anterior segmental vein	FJ2931
FMA8667	left anterior segmental vein	FJ2932
FMA8668	superior lingular vein	FJ2937
FMA8668	superior lingular vein	FJ2938
FMA8669	inferior lingular vein	FJ2934
FMA8669	inferior lingular vein	FJ2935
FMA8670	right superior segmental vein	FJ3050
FMA8670	right superior segmental vein	FJ3051
FMA8670	right superior segmental vein	FJ3052
FMA8670	right superior segmental vein	FJ3063
FMA8670	right superior segmental vein	FJ3065
FMA8670	right superior segmental vein	FJ3066
FMA8673	right anterior basal segmental vein	FJ3049
FMA8673	right anterior basal segmental vein	FJ3056
FMA8678	left anterior basal segmental vein	FJ2956
FMA8678	left anterior basal segmental vein	FJ2957
FMA8678	left anterior basal segmental vein	FJ2959
FMA8678	left anterior basal segmental vein	FJ2960
FMA8681	apical part of right apical segmental vein	FJ3064
FMA8681	apical part of right apical segmental vein	FJ3067
FMA8681	apical part of right apical segmental vein	FJ3068
FMA8683	superior part of anterior segmental vein	FJ3027
FMA8693	inferior part of anterior segmental vein	FJ3021
FMA8702	upper lobar artery	FJ2973
FMA8707	apical segmental artery	FJ2915
FMA8707	apical segmental artery	FJ2916
FMA8707	apical segmental artery	FJ2917
FMA8707	apical segmental artery	FJ2918
FMA8714	superior segmental artery	FJ2888
FMA8714	superior segmental artery	FJ2889
FMA8714	superior segmental artery	FJ2890
FMA8714	superior segmental artery	FJ2891
FMA8714	superior segmental artery	FJ2893
FMA8714	superior segmental artery	FJ2894
FMA8714	superior segmental artery	FJ2895
FMA8716	medial basal segmental artery	FJ2884
FMA8716	medial basal segmental artery	FJ2885
FMA8717	anterior basal segmental artery	FJ2883
FMA8717	anterior basal segmental artery	FJ2886
